,Unnamed: 0,created_at,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,retweeted_id,retweeted_screen_name,user_mentions_screen_name,user_mentions_id,tweet,user_id,screen_name,followers_count,sentiment
1726,1726,2019-03-30 21:34:09,1112105760736067587,Linkara19,0.0,55154396.0,0,0,Linkara19,55154396,'ve daily recaps avengers eah 's mightiest heroes countdown avengers endgame can…,863754750,WC_WIT,144,Negative
1727,1727,2019-03-30 21:34:14,1112105779522428928,0,0.0,0.0,0,0,0,0,ready avengers aladdin lion king,1010126222863601664,_Sha_Niah,491,Positive
1728,1728,2019-03-30 21:34:21,1112105809138405376,0,0.0,0.0,29944465,UBAGroup,UBAGroup,29944465,month avengethefalen almost retwet ca n't wait huge coming watch updates…,1045569270967668736,AmanekweArinze,8,Negative
1729,1729,2019-03-30 21:34:21,1112105810799284229,0,0.0,0.0,0,0,0,0,mk days gone avengers end game april bday month gona 🔥🔥🔥🔥,41376727,stlcty03,521,Positive
1730,1730,2019-03-30 21:34:22,1112105812476850176,0,0.0,0.0,0,0,0,0,first look avengers endgame enteainment eah exclusive pops,1053834793748639744,pop_o_cIock,10801,Positive
1731,1731,2019-03-30 21:34:26,1112105830097317890,0,0.0,0.0,393852070,Avengers,Avengers,393852070,“ fight lives ” marvel studios ’ avengersendgame theaters april,2350901778,JoseBlah,213,Negative
1732,1732,2019-03-30 21:34:33,1112105861315362816,0,0.0,0.0,952815528648761344,Iowkeyodinson,Iowkeyodinson,952815528648761344,remember avengers fanon lived avengers tower yeah fuck dematerialize canon,925514338214879232,silversires,271,Negative
1733,1733,2019-03-30 21:34:35,1112105866545807360,0,0.0,0.0,3263526110,urvong,urvong,3263526110,found spongebob avengers trailer youtube,2706195471,swaythrax,116,Neutral
1734,1734,2019-03-30 21:34:39,1112105885969588229,0,0.0,0.0,1053834793748639744,pop_o_cIock,pop_o_cIock,1053834793748639744,first look avengers endgame enteainment eah exclusive pops,2433542039,thudao76,10349,Positive
1735,1735,2019-03-30 21:34:40,1112105889090031616,0,0.0,0.0,585112997,TheLoganTrent,TheLoganTrent,585112997,avengers theme song ’ wilie nelson snoop dog seth rogen rihana joining forces,1081696464,Clarizzlexo,419,Negative
1736,1736,2019-03-30 21:34:44,1112105903791190022,0,0.0,0.0,55670753,DC_Douglas,DC_Douglas,55670753,let voices heard voiceover avengersendgame avengers avengersmes r…,2501884393,DNGR_Dave,1094,Positive
1737,1737,2019-03-30 21:34:49,1112105924980862977,0,0.0,0.0,0,0,Avengers,393852070,watching laundry making tacos saturday needed,159200543,Capella1380,170,Positive
1738,1738,2019-03-30 21:34:50,1112105931293155328,0,0.0,0.0,1453449222,iamgeekingout,iamgeekingout,1453449222,swear teamup avengers endgame else ’ gona sue,939454642127241216,elishaello_,215,Positive
1739,1739,2019-03-30 21:34:52,1112105938905976837,0,0.0,0.0,953673226403569666,eslaetus,eslaetus,953673226403569666,first let summon circle 🕯 🕯 🕯 🕯 lee m…,953551759271694337,platonickpop,810,Positive
1740,1740,2019-03-30 21:34:54,1112105945608478725,0,0.0,0.0,3269047316,101MIDAM,101MIDAM,3269047316,avengers team likely debut,953551759271694337,platonickpop,810,Neutral
1741,1741,2019-03-30 21:35:01,1112105978202337281,0,0.0,0.0,953673226403569666,eslaetus,eslaetus,953673226403569666,first let summon circle 🕯 🕯 🕯 🕯 lee m…,1090325367175430144,onlykimjunkyu,510,Positive
1742,1742,2019-03-30 21:35:03,1112105985668050944,0,0.0,0.0,393852070,Avengers,Avengers,393852070,“ fight lives ” marvel studios ’ avengersendgame theaters april,2731813985,FaithWerre,298,Negative
1743,1743,2019-03-30 21:35:06,1112105997529681920,EffinPond,1.112105664715862e+18,383529009.0,0,0,doctorbleak,2284439682,’ saying so…,383529009,EffinPond,111,Positive
1744,1744,2019-03-30 21:35:06,1112105999991820288,gunner_x49,1.1120942342516612e+18,9.898387154544764e+17,0,0,gunner_x49,989838715454476288,avengers classic bet watch sweney lol,420386544,SpidermanTolson,1018,Positive
1745,1745,2019-03-30 21:35:12,1112106023928688640,0,0.0,0.0,2160589173,reggiegotlag,reggiegotlag,2160589173,movie god damn fun like ’ get hate cinematography dope fights dope ultron dope idc…,179107416,jungcickie,577,Negative
1746,1746,2019-03-30 21:35:13,1112106026906447872,0,0.0,0.0,1067125260124860416,ScarlettForum,ScarlettForum,1067125260124860416,journey black widow,708195881023975425,Zilver_Bullett,184,Negative
1747,1747,2019-03-30 21:35:14,1112106030262091782,JudgeRaymondo,1.1120953027717692e+18,9.366219676790744e+17,0,0,JudgeRaymondo,936621967679074305,midweek loads choose went avengers age ultron😁,53036834,Wobbly_B,85,Neutral
1748,1748,2019-03-30 21:35:16,1112106037870583809,0,0.0,0.0,2221894638,drazux_,drazux_,2221894638,thanos get fucked avengers endgame 🤣,1061675198171267072,ddphdhd,21,Neutral
1749,1749,2019-03-30 21:35:18,1112106047571804160,0,0.0,0.0,0,0,0,0,herring said shit,3318211621,_cittyB,505,Neutral
1750,1750,2019-03-30 21:35:25,1112106076290183168,0,0.0,0.0,257265441,skipbolden,skipbolden,257265441,avengers tv series – patrick macne diana rig season five intro series ran,637143101,TheCostumeHouse,1701,Positive
1751,1751,2019-03-30 21:35:26,1112106080631488518,0,0.0,0.0,0,0,0,0,used exact opinion rewatched mindset movie ’ great bc qu…,3293531074,tyler_thegeek,175,Negative
1752,1752,2019-03-30 21:35:27,1112106084364214272,0,0.0,0.0,4195585049,ScarlettJSource,ScarlettJSource,4195585049,avengers endgame theaters april 🧡 avengersendgame gif credits,708195881023975425,Zilver_Bullett,184,Neutral
1753,1753,2019-03-30 21:35:35,1112106118606659584,0,0.0,0.0,834274272394739717,DeltaGraphics_,DeltaGraphics_,834274272394739717,introducing avengers end game poster 'from comic film ' questions ask dm 📩 supo apre…,2916272787,DiegoLp2710,543,Negative
1754,1754,2019-03-30 21:35:36,1112106122679218176,0,0.0,0.0,0,0,0,0,godnight 're days away avengers endgame,910894409159340032,stuckonstark,824,Neutral
1755,1755,2019-03-30 21:35:38,1112106131298480129,0,0.0,0.0,17981790,trickholland,trickholland,17981790,avengers endgame postcredits shot thanos ' left foot calf miniaturized antman crawls back thanos l…,16114446,misscp,847,Negative
1756,1756,2019-03-30 21:35:44,1112106159085969408,0,0.0,0.0,558058556,then0wnow,then0wnow,558058556,avengers starlord punched thanos,2859697661,ARIORRICHARDSON,43,Negative
1757,1757,2019-03-30 21:35:47,1112106169336844288,0,0.0,0.0,393852070,Avengers,Avengers,393852070,“ fight lives ” marvel studios ’ avengersendgame theaters april,711018555748302848,valvaleriav,36,Negative
1758,1758,2019-03-30 21:35:48,1112106172570583040,0,0.0,0.0,137162715,joestarr187,joestarr187,137162715,time sta mcu rewatch avengers endgame rewatch mean watching thor ragnarok day,3254517106,ChazGreenGem,47,Neutral
1759,1759,2019-03-30 21:35:50,1112106180971819009,0,0.0,0.0,3293531074,tyler_thegeek,tyler_thegeek,3293531074,used exact opinion rewatched mindset movie ’ great bc quality…,1006366663174967296,SpiderPunk2003,1955,Negative
1760,1760,2019-03-30 21:35:51,1112106185392558085,0,0.0,0.0,1954762442,King__Jaydn,King__Jaydn,1954762442,gona life finishing avengers end game game thrones,1103806700467961856,roygbvv,14,Positive
1761,1761,2019-03-30 21:35:52,1112106190320721920,KevinRBrackett,1.1119751545093244e+18,341479460.0,0,0,KevinRBrackett,341479460,…,359525867,MAD_Tweeter2014,956,Neutral
1762,1762,2019-03-30 21:35:55,1112106203314716672,0,0.0,0.0,781531357973475329,thatsveryme,thatsveryme,781531357973475329,avengers tom holland 🤙,2954020613,quickcharade,63,Neutral
1763,1763,2019-03-30 21:35:57,1112106210793324551,0,0.0,0.0,3290091088,donewitheworld,donewitheworld,3290091088,y'all remember guy avengers impression sound real omg,888752601818439681,needsumgucci,27,Negative
1764,1764,2019-03-30 21:35:57,1112106210755559429,0,0.0,0.0,1453449222,iamgeekingout,iamgeekingout,1453449222,watching avengers endgame,752419812446466048,Inesborges82,35,Negative
1765,1765,2019-03-30 21:35:58,1112106216824565760,0,0.0,0.0,0,0,0,0,know would epic marvel studios april st ha april fools n't hold endgame a…,4443290423,ThatBurgerGuyYT,131,Positive
1766,1766,2019-03-30 21:35:59,1112106219286736896,cankickyourass_,1.1121051934187724e+18,1.1043833282816532e+18,0,0,cankickyourass_,1104383328281653248,went avengers ' manor l go sleep sweet dreams nat,1084005938561015808,2018Wanda,1107,Negative
1767,1767,2019-03-30 21:35:59,1112106220268212225,lilywinterwood,1.112105941799846e+18,19910049.0,0,0,lilywinterwood,19910049,plays avengers theme song dizi,1055878165715959808,savedbynotepad,220,Neutral
1768,1768,2019-03-30 21:36:00,1112106226471493634,0,0.0,0.0,3290091088,donewitheworld,donewitheworld,3290091088,unpopular opinion secretary ross zemo real villains cacw tony steve bucky th…,4700874678,Heidi_Kouja,355,Negative
1769,1769,2019-03-30 21:36:01,1112106226874236928,0,0.0,0.0,137162715,joestarr187,joestarr187,137162715,time sta mcu rewatch avengers endgame rewatch mean watching thor ragnarok day,1082285574256558080,MsMollyBehun,23,Neutral
1770,1770,2019-03-30 21:36:01,1112106228610670594,0,0.0,0.0,3290091088,donewitheworld,donewitheworld,3290091088,unpopular opinion secretary ross zemo real villains cacw tony steve bucky th…,1030649946830032897,juliagarcia_s,60,Negative
1771,1771,2019-03-30 21:36:04,1112106241805963265,0,0.0,0.0,1006276155052363776,ESPOSlTOS,ESPOSlTOS,1006276155052363776,old •iron man came •avengers assemble came •avengers endgame came,1039777884414590976,persepnohe,126,Negative
1772,1772,2019-03-30 21:36:05,1112106244700102658,0,0.0,0.0,3263526110,urvong,urvong,3263526110,found spongebob avengers trailer youtube,1010722452421431296,dylan_gracias,296,Neutral
1773,1773,2019-03-30 21:36:06,1112106248659304448,0,0.0,0.0,0,0,0,0,saw amazon hot wheels marvel avengers age ultron walma retail store display dump bin…,798721989229748226,ESales_Hottie,3548,Negative
1774,1774,2019-03-30 21:36:06,1112106251612315648,0,0.0,0.0,1453449222,iamgeekingout,iamgeekingout,1453449222,watching avengers endgame,144252000,ierolinaisdead,207,Negative
1775,1775,2019-03-30 21:36:07,1112106252220403713,0,0.0,0.0,1007610384067379200,nomadcevans,nomadcevans,1007610384067379200,calling mom take back home one minute avengersendgame,1090663776708378624,mariamjawadd,64,Negative
1776,1776,2019-03-30 21:36:08,1112106257626943489,0,0.0,0.0,1453449222,iamgeekingout,iamgeekingout,1453449222,watching avengers endgame,631328829,juancarlosgj09,683,Negative
1777,1777,2019-03-30 21:36:08,1112106259623358465,0,0.0,0.0,1453449222,iamgeekingout,iamgeekingout,1453449222,watching avengers endgame,865860567449436160,lea_pflx,54,Negative
1778,1778,2019-03-30 21:36:09,1112106263444369409,0,0.0,0.0,583606959,ahadontdoit,ahadontdoit,583606959,april date showcase🤩🤩🤩 forbidenfruit🐍,154036513,utarlingtonaso,1238,Negative
1779,1779,2019-03-30 21:36:10,1112106265034059778,0,0.0,0.0,0,0,0,0,geeks nerds unite kesler komics newsletter comicboks thanks…,21465101,kesslerkomics,4703,Neutral
1780,1780,2019-03-30 21:36:15,1112106289453297664,0,0.0,0.0,351553649,bren_bettelon,bren_bettelon,351553649,michigan state hoops x avengers end game,1661018233,CashKellerman,910,Positive
1781,1781,2019-03-30 21:36:24,1112106324064718848,0,0.0,0.0,0,0,0,0,yeah ngl really n't dislike caps suit looks horrible feels really comic book like compared first ir…,704623590164008960,SamuelJones2104,95,Negative
1782,1782,2019-03-30 21:36:30,1112106351549833216,0,0.0,0.0,2173114922,mbocinemas,mbocinemas,2173114922,end near check brand new international poster marvel studios ' avengers endgame coming soon mbo cine…,885486740957298689,itshaziqahasrul,69,Negative
1783,1783,2019-03-30 21:36:31,1112106356197285888,0,0.0,0.0,3263526110,urvong,urvong,3263526110,found spongebob avengers trailer youtube,1087517337148903425,peachleen,39,Neutral
1784,1784,2019-03-30 21:36:35,1112106370403168256,0,0.0,0.0,0,0,0,0,avengers end game hours thanos teaching us agriculture,2230907274,TheKadDad,557,Negative
1785,1785,2019-03-30 21:36:37,1112106378712117248,0,0.0,0.0,0,0,0,0,widow finally gets interesting hair ’ damned merch wear boring avengers team member costume ’ exhausted,975806617701634048,jubimonet,289,Negative
1786,1786,2019-03-30 21:36:42,1112106399247552513,0,0.0,0.0,407516846,BrandonDavisBD,BrandonDavisBD,407516846,’ l seen avengers endgame hits theaters ’ stil buying tickets two opening weekend screenings…,524327116,J_Villa75,2300,Negative
1787,1787,2019-03-30 21:36:44,1112106409238372359,0,0.0,0.0,952815528648761344,Iowkeyodinson,Iowkeyodinson,952815528648761344,remember avengers fanon lived avengers tower yeah fuck dematerialize canon,751115386293215232,PaytonNagler,20,Negative
1788,1788,2019-03-30 21:36:49,1112106429329084424,0,0.0,0.0,0,0,FallonTonight,19777398,reposted must answer questions avengers endgame hooked li…,230027521,flavvita,24,Neutral
1789,1789,2019-03-30 21:36:52,1112106443782537216,0,0.0,0.0,1453449222,iamgeekingout,iamgeekingout,1453449222,watching avengers endgame,471673888,MarkVicFerrer,1604,Negative
1790,1790,2019-03-30 21:36:54,1112106451512819712,0,0.0,0.0,284872904,MercilessKhanii,MercilessKhanii,284872904,ant man 👀👀👀,331523558,KobeBryant_jr,1088,Negative
1791,1791,2019-03-30 21:36:58,1112106468520660992,0,0.0,0.0,0,0,0,0,endgame gets bilion opening weekend ’ l eat whole iron man action figure film,3293531074,tyler_thegeek,176,Negative
1792,1792,2019-03-30 21:36:59,1112106471687364608,0,0.0,0.0,2351341679,downeysduckling,downeysduckling,2351341679,new avengers end game funko pop tony stark captain america,2242917255,_bkrowney,295,Neutral
1793,1793,2019-03-30 21:37:01,1112106481023881216,0,0.0,0.0,1453449222,iamgeekingout,iamgeekingout,1453449222,watching avengers endgame,503477581,strkliam,7233,Negative
1794,1794,2019-03-30 21:37:01,1112106480407322624,quietloner1999,1.1107355093099724e+18,2343145554.0,0,0,quietloner1999,2343145554,wat main man,2179908712,TheNabuGamer,52,Neutral
1795,1795,2019-03-30 21:37:05,1112106498237390848,0,0.0,0.0,393852070,Avengers,Avengers,393852070,whatever takes watch brand new trailer marvel studios ’ avengersendgame theaters april,3394888900,lorna_spaine,3221,Negative
1796,1796,2019-03-30 21:37:08,1112106511592054784,0,0.0,0.0,393852070,Avengers,Avengers,393852070,'s look new international posters marvel studios ' avengersendgame,3394888900,lorna_spaine,3221,Negative
1797,1797,2019-03-30 21:37:12,1112106525630160896,zeke_oakley,1.1121058313050808e+18,8.237454448323912e+17,0,0,0,0,black panther captain america winter soldier thor ragnarok captain marvel avengers infinity…,823745444832391169,zeke_oakley,600,Positive
1798,1798,2019-03-30 21:37:14,1112106536132886528,0,0.0,0.0,393852070,Avengers,Avengers,393852070,“ fight lives ” marvel studios ’ avengersendgame theaters april,3394888900,lorna_spaine,3221,Negative
1799,1799,2019-03-30 21:37:14,1112106536887877632,0,0.0,0.0,393852070,Avengers,Avengers,393852070,whatever takes watch brand new trailer marvel studios ’ avengersendgame theaters april,854093635096334340,Jennifer_210_,5,Negative
1800,1800,2019-03-30 21:37:17,1112106545658105857,0,0.0,0.0,0,0,XMenMovies,211643924,week fantasy casting xmen fantasticfour mcu …,626124566,Misc__Debris,75,Neutral
1801,1801,2019-03-30 21:37:18,1112106549797941248,0,0.0,0.0,393852070,Avengers,Avengers,393852070,one month marvel studios ' avengersendgame,3394888900,lorna_spaine,3221,Neutral
1802,1802,2019-03-30 21:37:18,1112106550796132352,0,0.0,0.0,0,0,0,0,maybeonedaywecan see theory avengers endgame trailer actually became true,4343919861,ImCassDR200,304,Neutral
1803,1803,2019-03-30 21:37:23,1112106572694675456,0,0.0,0.0,1083952613857603584,peraltashaught,peraltashaught,1083952613857603584,brie “ theres avengers whatsap group ” larson,926740010,hellaxprice,797,Neutral
1804,1804,2019-03-30 21:37:25,1112106579749453826,0,0.0,0.0,1053834793748639744,pop_o_cIock,pop_o_cIock,1053834793748639744,first look avengers endgame enteainment eah exclusive pops,885426098326077440,Mailaruzk,21,Positive
1805,1805,2019-03-30 21:37:25,1112106582949720064,0,0.0,0.0,1453449222,iamgeekingout,iamgeekingout,1453449222,watching avengers endgame,612542663,divyastark,2654,Negative
1806,1806,2019-03-30 21:37:27,1112106587408211968,0,0.0,0.0,0,0,0,0,„ avengers end game “ teaser leak,2596353662,BrotWurstTV,7996,Neutral
1807,1807,2019-03-30 21:37:28,1112106594442072065,0,0.0,0.0,1453449222,iamgeekingout,iamgeekingout,1453449222,watching avengers endgame,949703462123696128,Amy63063536,65,Negative
1808,1808,2019-03-30 21:37:34,1112106617519132674,0,0.0,0.0,1309654110,Marvel_India,Marvel_India,1309654110,one snap destiny arrived avengers assemble take back whateveritakes avengers endgame cinemas…,856853605,lokisrogers,1183,Negative
1809,1809,2019-03-30 21:37:36,1112106626196992000,0,0.0,0.0,1453449222,iamgeekingout,iamgeekingout,1453449222,watching avengers endgame,4182844284,always_confusd,5431,Negative
1810,1810,2019-03-30 21:37:43,1112106657851604992,0,0.0,0.0,905764367903404032,peterquillsI,peterquillsI,905764367903404032,‘ avengers time work living ’,1052284426468569089,rheevibes,108,Negative
1811,1811,2019-03-30 21:37:43,1112106657952219138,0,0.0,0.0,393852070,Avengers,Avengers,393852070,“ fight lives ” marvel studios ’ avengersendgame theaters april,1363780225,CSOUL_SA,15343,Negative
1812,1812,2019-03-30 21:37:46,1112106668731580417,0,0.0,0.0,2160589173,reggiegotlag,reggiegotlag,2160589173,movie god damn fun like ’ get hate cinematography dope fights dope ultron dope idc…,1173772801,BassoHannah,959,Negative
1813,1813,2019-03-30 21:37:50,1112106683768209409,0,0.0,0.0,1453449222,iamgeekingout,iamgeekingout,1453449222,watching avengers endgame,860829873455190016,_ankle_biters,167,Negative
1814,1814,2019-03-30 21:37:55,1112106706996084737,0,0.0,0.0,2896294831,ComicBookNOW,ComicBookNOW,2896294831,'avengers endgame ' director says test screening reactions incredible,2266762362,IvarraJohn,1129,Neutral
1815,1815,2019-03-30 21:37:55,1112106708128710659,chrishemsworth,1.1106128154322944e+18,3063032281.0,0,0,chrishemsworth,3063032281,hi chris new documentary production largely focused terrorism,1111364546483179520,2wbpictures,1,Positive
1816,1816,2019-03-30 21:37:56,1112106712633405442,0,0.0,0.0,0,0,0,0,„ avengers end game “ teaser leak,2596353662,BrotWurstTV,7996,Neutral
1817,1817,2019-03-30 21:38:01,1112106732963033088,ImAFilmEditor,1.112094049102676e+18,2445332719.0,0,0,ImAFilmEditor,2445332719,heard inch thanos pop coming soon getting hope comes soon,3760387453,joshbecker659,17,Negative
1818,1818,2019-03-30 21:38:02,1112106737413304331,0,0.0,0.0,0,0,0,0,moment vision picks thor 's hammer avengers ageofultron,45812403,CK61938,1043,Negative
1819,1819,2019-03-30 21:38:04,1112106745529290755,0,0.0,0.0,1107513209995567104,hiddlestonely,hiddlestonely,1107513209995567104,hey guys small video think something else mess around ad ☺ hugs xx,1075923807158849536,hiddlesphotos,54,Negative
1820,1820,2019-03-30 21:38:05,1112106749098672128,0,0.0,0.0,0,0,Avengers,393852070,rewatching mcu movies avengersendgame one question hel…,2416559046,_JLConnelly,304,Negative
1821,1821,2019-03-30 21:38:16,1112106796540485633,chrishemsworth,1.1106128154322944e+18,3063032281.0,0,0,chrishemsworth,3063032281,’ like discuss sensitive confidential matter privately chris,1111364546483179520,2wbpictures,1,Negative
1822,1822,2019-03-30 21:38:18,1112106801292435456,0,0.0,0.0,4195585049,ScarlettJSource,ScarlettJSource,4195585049,avengers endgame theaters april 🧡 avengersendgame gif credits,202868296,jemDNA,231,Neutral
1823,1823,2019-03-30 21:38:19,1112106808267730949,FUNimation,1.1114450490767852e+18,17444764.0,0,0,FUNimation,17444764,using avengers logo without permit adveisement ’ …,2740010411,vaddicitox2009,41,Neutral
1824,1824,2019-03-30 21:38:20,1112106809639075840,0,0.0,0.0,1453449222,iamgeekingout,iamgeekingout,1453449222,watching avengers endgame,1069127457716879360,aaphroditiess,165,Negative
1825,1825,2019-03-30 21:38:21,1112106815762784256,0,0.0,0.0,739399885,C_millz6,C_millz6,739399885,’ hospital thinking got fever entire avengers cast come full costume visit,228094349,TreyGatlin,3480,Negative
1826,1826,2019-03-30 21:38:21,1112106816681463809,0,0.0,0.0,250980777,Thousandaire69,Thousandaire69,250980777,avengers john wick godzila detective pikachu spiderman ✅ ✅ ✅,96675430,FrankoGain,769,Positive
1827,1827,2019-03-30 21:38:21,1112106817910382592,0,0.0,0.0,798721989229748226,ESales_Hottie,ESales_Hottie,798721989229748226,saw amazon hot wheels marvel avengers age ultron walma retail store display dump bin retai…,20286666,sofia2012,20795,Negative
1828,1828,2019-03-30 21:38:23,1112106824038113280,Russo_Brothers,0.0,3355313961.0,0,0,Russo_Brothers,3355313961,’ massive fan marvel movies ’ watching since april le…,939039928863801344,TylerQuick_,16,Neutral
1829,1829,2019-03-30 21:38:24,1112106827259490304,0,0.0,0.0,1453449222,iamgeekingout,iamgeekingout,1453449222,swear teamup avengers endgame else ’ gona sue,898939962086895616,urpianogirl,420,Positive
1830,1830,2019-03-30 21:38:32,1112106862936236033,chrishemsworth,1.1106128154322944e+18,3063032281.0,0,0,chrishemsworth,3063032281,respond see possible,1111364546483179520,2wbpictures,1,Neutral
1831,1831,2019-03-30 21:38:37,1112106883790393349,0,0.0,0.0,739399885,C_millz6,C_millz6,739399885,’ hospital thinking got fever entire avengers cast come full costume visit,747748132843364352,Handsumsean,202,Negative
1832,1832,2019-03-30 21:38:39,1112106890723418112,Avengers,1.1116742999901348e+18,393852070.0,0,0,Avengers,393852070,n't see,983626229419991040,DrakeRusso22,0,Neutral
1833,1833,2019-03-30 21:38:40,1112106897488908289,0,0.0,0.0,14983499,Fandango,Fandango,14983499,avengethefalen avengers left fallen right avengersendgame,463258550,Stephanilewis34,180,Neutral
1834,1834,2019-03-30 21:38:43,1112106908767453184,chrishemsworth,1.1106128154322944e+18,3063032281.0,0,0,chrishemsworth,3063032281,thank advance,1111364546483179520,2wbpictures,1,Positive
1835,1835,2019-03-30 21:38:43,1112106909992210433,0,0.0,0.0,1712771035,zadlyf,zadlyf,1712771035,wake every day realizing ’ going say goodbye avengers endgame game thrones next month isg april…,1103806700467961856,roygbvv,14,Negative
1836,1836,2019-03-30 21:38:44,1112106910470176769,0,0.0,0.0,2701407349,heroichollywood,heroichollywood,2701407349,james gun officially credited executive producer ‘ avengers endgame ’,851795317,cb765,1182,Negative
1837,1837,2019-03-30 21:38:46,1112106920343752704,0,0.0,0.0,2892264708,dailystevetony,dailystevetony,2892264708,'m evil anything 'm next 's truth avengers prime v…,4160184146,xstvrk,129,Neutral
1838,1838,2019-03-30 21:38:48,1112106929147572226,0,0.0,0.0,0,0,0,0,avengers brooke lyn lives,2542163849,trixiechachki,683,Neutral
1839,1839,2019-03-30 21:38:51,1112106942988607488,0,0.0,0.0,393852070,Avengers,Avengers,393852070,one month marvel studios ' avengersendgame,2225491651,mfnPDUB,2185,Neutral
1840,1840,2019-03-30 21:38:57,1112106966757842945,chrishemsworth,1.1106128154322944e+18,3063032281.0,0,0,chrishemsworth,3063032281,friendly neighborhood filmmaker angel 😇,1111364546483179520,2wbpictures,1,Negative
1841,1841,2019-03-30 21:39:06,1112107002992488449,0,0.0,0.0,0,0,0,0,winter soldier ragnarok captain marvel first avenger avengers,47558386,NerdGirlJen,376,Neutral
1842,1842,2019-03-30 21:39:10,1112107020201717761,0,0.0,0.0,17995040,benshapiro,benshapiro,17995040,avengers endgame three hours thanos teaching us agriculture,3040794465,GrimmN3mesis,225,Negative
1843,1843,2019-03-30 21:39:10,1112107021875044352,0,0.0,0.0,1453449222,iamgeekingout,iamgeekingout,1453449222,watching avengers endgame,1094730112157679616,seasidespdrvrse,313,Negative
1844,1844,2019-03-30 21:39:13,1112107033631907840,0,0.0,0.0,0,0,0,0,avengers soon,1055554098202853377,GodzzThunder,16,Neutral
1845,1845,2019-03-30 21:39:16,1112107045581402113,0,0.0,0.0,1007610384067379200,nomadcevans,nomadcevans,1007610384067379200,calling mom take back home one minute avengersendgame,929096292554428417,thiddlestn,80,Negative
1846,1846,2019-03-30 21:39:19,1112107059321991169,FortniteBRFeed,1.1121068947374612e+18,9.997477422043832e+17,0,0,FortniteBRFeed,999747742204383234,avengers endgame outfits,850405455742599168,Jempyyyyyy,514,Neutral
1847,1847,2019-03-30 21:39:21,1112107069258104832,0,0.0,0.0,15765431,usedwigs,usedwigs,15765431,avengers endgame opening scene month later captain america crying 'm still sad black widow need do…,2155668122,yeetinglypurple,40,Negative
1848,1848,2019-03-30 21:39:24,1112107078137585664,0,0.0,0.0,393852070,Avengers,Avengers,393852070,'s look new international posters marvel studios ' avengersendgame,1249903908,KevinRedfield69,543,Negative
1849,1849,2019-03-30 21:39:25,1112107082503868416,0,0.0,0.0,610082790,muazzam_tofa,muazzam_tofa,610082790,cristiano wins cl juve ’ goat girlfriend buharitheresa maythe avenger…,1432797228,anass_muhd,121,Negative
1850,1850,2019-03-30 21:39:26,1112107088266883076,AstrxlSorcerer,1.1094506212818124e+18,8.779268995987292e+17,0,0,AstrxlSorcerer,877926899598729216,time tell stephen gets order works balance tony…,1085443291661959168,SuitUpGenius,209,Negative
1851,1851,2019-03-30 21:39:29,1112107103056003073,0,0.0,0.0,1453449222,iamgeekingout,iamgeekingout,1453449222,watching avengers endgame,179913880,niebieskisorbet,1894,Negative
1852,1852,2019-03-30 21:39:47,1112107177227898880,0,0.0,0.0,0,0,Fandango,14983499,hey ’ avengers endgame ticket presales,3033890304,luisitob1996,49,Negative
1853,1853,2019-03-30 21:39:48,1112107180025618433,xl_AsGawd_lx,1.1121030466271108e+18,265981507.0,0,0,xl_AsGawd_lx,265981507,hulk lost thor beginning avengers ’ pretty obvious thanos put beating on…,30080367,ruiz22,318,Neutral
1854,1854,2019-03-30 21:39:48,1112107182793916416,BLCAgnew,0.0,505470796.0,0,0,BLCAgnew,505470796,mind taking look daily recaps 've avengers eah…,863754750,WC_WIT,144,Negative
1855,1855,2019-03-30 21:39:51,1112107193950625793,0,0.0,0.0,0,0,0,0,’ trying see avengers endgame,406506059,MaqilAalee,298,Neutral
1856,1856,2019-03-30 21:39:51,1112107194638569472,0,0.0,0.0,1107573640802062336,AdamAtTheCinema,AdamAtTheCinema,1107573640802062336,competition win tickets showing avengersendgame cinema choice follow a…,1107573640802062336,AdamAtTheCinema,32,Positive
1857,1857,2019-03-30 21:39:51,1112107194839982080,0,0.0,0.0,0,0,0,0,’ actually sad avengers coming end 😭,3394888900,lorna_spaine,3221,Neutral
1858,1858,2019-03-30 21:39:52,1112107197968850947,0,0.0,0.0,1453449222,iamgeekingout,iamgeekingout,1453449222,watching avengers endgame,1412665134,terrmars,1136,Negative
1859,1859,2019-03-30 21:39:55,1112107208555315201,0,0.0,0.0,1453449222,iamgeekingout,iamgeekingout,1453449222,watching avengers endgame,905781067596144641,PaigeyHavilandd,29,Negative
1860,1860,2019-03-30 21:39:56,1112107214276308994,summit1g,1.1120968020129588e+18,1708443876.0,0,0,summit1g,1708443876,bruh long enjoying man 're good n't mean sound hela corny 's true i…,730425691569827840,AScandyWizard,103,Negative
1861,1861,2019-03-30 21:39:57,1112107217535275008,0,0.0,0.0,393852070,Avengers,Avengers,393852070,'s look new international posters marvel studios ' avengersendgame,1416966102,Pao8701,198,Negative
1862,1862,2019-03-30 21:40:05,1112107252742270976,0,0.0,0.0,866624634598203392,BTSGlobalNoona,BTSGlobalNoona,866624634598203392,know big cover enteainment weekly well even game thrones avengers cast take the…,926302087205572608,s_linaresc,91,Negative
1863,1863,2019-03-30 21:40:03,1112107241878908929,0,0.0,0.0,14892220,screenrant,screenrant,14892220,avengers marvel confirms shuri died infinity war,2606297070,prymefocus,38376,Neutral
